nchannels,world_size,msg_bytes,primitive,bandwidth_gbps,latency_us,busbw_gbps,algorithm,hostname,timestamp,dtype,dim,shape,shape_ndim,shape_m,shape_n,per_rank_elements,per_rank_bytes,wire_bytes_per_rank,latency_p10_us,latency_p90_us,iters,warmup,tag
0,4,33554432,all_gather,4.0655,8253.52,12.1964,torch,e04u37,2026-06-01T20:22:46Z,bf16,-1,16384x1024,2,16384,1024,16777216,33554432,100663296,8014.91,8652.21,30,10,tf_16384x1024
0,4,67108864,all_gather,4.1972,15988.87,12.5917,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,16384x2048,2,16384,2048,33554432,67108864,201326592,15416.30,16613.83,30,10,tf_16384x2048
0,4,67108864,all_gather,4.2468,15802.14,12.7405,torch,e04u37,2026-06-01T20:22:46Z,bf16,-1,16384x2048,2,16384,2048,33554432,67108864,201326592,15383.40,16890.34,30,10,tf_16384x2048
0,4,134217728,all_gather,4.2806,31355.17,12.8417,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,16384x4096,2,16384,4096,67108864,134217728,402653184,29940.70,32378.91,30,10,tf_16384x4096
0,4,134217728,all_gather,4.3485,30865.26,13.0455,torch,e04u37,2026-06-01T20:22:46Z,bf16,-1,16384x4096,2,16384,4096,67108864,134217728,402653184,29958.09,32147.76,30,10,tf_16384x4096
0,4,4194304,all_gather,2.5796,1625.96,7.7388,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,1x2097152,2,1,2097152,2097152,4194304,12582912,1581.44,1671.47,30,10,ar_1x2097152
0,4,4194304,all_gather,2.5834,1623.56,7.7502,torch,e04u37,2026-06-01T20:22:46Z,bf16,-1,1x2097152,2,1,2097152,2097152,4194304,12582912,1593.07,1686.81,30,10,ar_1x2097152
0,4,4194304,all_gather,2.5840,1623.15,7.7521,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,8x262144,2,8,262144,2097152,4194304,12582912,1593.97,1672.82,30,10,ar_8x262144
0,4,4194304,all_gather,2.5615,1637.43,7.6846,torch,e04u37,2026-06-01T20:22:46Z,bf16,-1,8x262144,2,8,262144,2097152,4194304,12582912,1601.37,1685.15,30,10,ar_8x262144
0,4,4194304,all_gather,2.5828,1623.94,7.7484,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,64x32768,2,64,32768,2097152,4194304,12582912,1593.13,1673.07,30,10,ar_64x32768
0,4,4194304,all_gather,2.5825,1624.12,7.7475,torch,e04u37,2026-06-01T20:22:46Z,bf16,-1,64x32768,2,64,32768,2097152,4194304,12582912,1585.16,1675.83,30,10,ar_64x32768
0,4,4194304,all_gather,2.5711,1631.32,7.7133,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,512x4096,2,512,4096,2097152,4194304,12582912,1597.22,1686.94,30,10,ar_512x4096
0,4,4194304,all_gather,2.5694,1632.42,7.7082,torch,e04u37,2026-06-01T20:22:46Z,bf16,-1,512x4096,2,512,4096,2097152,4194304,12582912,1599.72,1692.27,30,10,ar_512x4096
0,4,4194304,all_gather,2.5537,1642.47,7.6610,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,4096x512,2,4096,512,2097152,4194304,12582912,1599.10,1676.19,30,10,ar_4096x512
0,4,4194304,all_gather,2.5804,1625.42,7.7413,torch,e04u37,2026-06-01T20:22:46Z,bf16,-1,4096x512,2,4096,512,2097152,4194304,12582912,1592.40,1677.75,30,10,ar_4096x512
0,4,4194304,all_gather,2.5761,1628.18,7.7282,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,32768x64,2,32768,64,2097152,4194304,12582912,1601.18,1700.98,30,10,ar_32768x64
0,4,4194304,all_gather,2.5741,1629.42,7.7223,torch,e04u37,2026-06-01T20:22:46Z,bf16,-1,32768x64,2,32768,64,2097152,4194304,12582912,1593.74,1702.54,30,10,ar_32768x64
0,4,4194304,all_gather,2.5665,1634.28,7.6994,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,262144x8,2,262144,8,2097152,4194304,12582912,1603.61,1696.51,30,10,ar_262144x8
0,4,4194304,all_gather,2.5818,1624.59,7.7453,torch,e04u37,2026-06-01T20:22:46Z,bf16,-1,262144x8,2,262144,8,2097152,4194304,12582912,1585.34,1684.12,30,10,ar_262144x8
0,4,4194304,all_gather,2.5794,1626.05,7.7383,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,2097152x1,2,2097152,1,2097152,4194304,12582912,1585.43,1691.24,30,10,ar_2097152x1
0,4,4194304,all_gather,2.5512,1644.07,7.6535,torch,e04u37,2026-06-01T20:22:46Z,bf16,-1,2097152x1,2,2097152,1,2097152,4194304,12582912,1599.59,1684.99,30,10,ar_2097152x1
0,4,262144,all_gather,0.3392,772.78,1.0177,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,8192x16,2,8192,16,131072,262144,786432,765.07,782.29,30,10,subcl_8192x16
0,4,262144,all_gather,0.3418,767.02,1.0253,torch,e04u37,2026-06-01T20:22:46Z,bf16,-1,8192x16,2,8192,16,131072,262144,786432,759.15,776.03,30,10,subcl_8192x16
0,4,262144,all_gather,0.3411,768.57,1.0232,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,16384x8,2,16384,8,131072,262144,786432,759.13,774.30,30,10,subcl_16384x8
0,4,262144,all_gather,0.3406,769.65,1.0218,torch,e04u37,2026-06-01T20:22:46Z,bf16,-1,16384x8,2,16384,8,131072,262144,786432,758.70,774.05,30,10,subcl_16384x8
0,4,262144,all_gather,0.3414,767.94,1.0241,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,32768x4,2,32768,4,131072,262144,786432,761.76,776.08,30,10,subcl_32768x4
0,4,262144,all_gather,0.3412,768.40,1.0235,torch,e04u37,2026-06-01T20:22:46Z,bf16,-1,32768x4,2,32768,4,131072,262144,786432,757.00,777.88,30,10,subcl_32768x4
0,4,262144,all_gather,0.3419,766.69,1.0257,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,65536x2,2,65536,2,131072,262144,786432,756.55,774.80,30,10,subcl_65536x2
0,4,262144,all_gather,0.3406,769.59,1.0219,torch,e04u37,2026-06-01T20:22:46Z,bf16,-1,65536x2,2,65536,2,131072,262144,786432,758.76,778.95,30,10,subcl_65536x2
0,4,4096,reduce_scatter,0.0017,602.90,0.0051,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,512,1,1,512,512,1024,3072,596.91,613.60,30,10,1d_1024B
0,4,8192,reduce_scatter,0.0034,610.48,0.0101,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,1024,1,1,1024,1024,2048,6144,605.29,622.54,30,10,1d_2048B
0,4,16384,reduce_scatter,0.0066,618.63,0.0199,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,2048,1,1,2048,2048,4096,12288,610.54,630.87,30,10,1d_4096B
0,4,32768,reduce_scatter,0.0130,631.20,0.0389,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,4096,1,1,4096,4096,8192,24576,623.88,637.22,30,10,1d_8192B
0,4,65536,reduce_scatter,0.0254,644.18,0.0763,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,8192,1,1,8192,8192,16384,49152,637.55,655.23,30,10,1d_16384B
0,4,131072,reduce_scatter,0.0511,640.88,0.1534,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,16384,1,1,16384,16384,32768,98304,634.27,649.69,30,10,1d_32768B
0,4,262144,reduce_scatter,0.0957,684.79,0.2871,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,32768,1,1,32768,32768,65536,196608,676.20,694.61,30,10,1d_65536B
0,4,524288,reduce_scatter,0.1763,743.55,0.5288,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,65536,1,1,65536,65536,131072,393216,734.48,756.06,30,10,1d_131072B
0,4,1048576,reduce_scatter,0.2928,895.21,0.8785,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,131072,1,1,131072,131072,262144,786432,881.91,903.74,30,10,1d_262144B
0,4,2097152,reduce_scatter,0.5518,950.07,1.6555,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,262144,1,1,262144,262144,524288,1572864,935.66,974.41,30,10,1d_524288B
0,4,4194304,reduce_scatter,0.9584,1094.12,2.8751,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,524288,1,1,524288,524288,1048576,3145728,1087.78,1109.21,30,10,1d_1048576B
0,4,8388608,reduce_scatter,1.5041,1394.33,4.5122,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,1048576,1,1,1048576,1048576,2097152,6291456,1387.00,1403.41,30,10,1d_2097152B
0,4,16777216,reduce_scatter,2.1420,1958.13,6.4260,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,2097152,1,1,2097152,2097152,4194304,12582912,1948.66,1973.52,30,10,1d_4194304B
0,4,33554432,reduce_scatter,2.6755,3135.35,8.0265,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,4194304,1,1,4194304,4194304,8388608,25165824,3123.76,3149.81,30,10,1d_8388608B
0,4,67108864,reduce_scatter,3.0111,5571.72,9.0334,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,8388608,1,1,8388608,8388608,16777216,50331648,5554.90,5597.03,30,10,1d_16777216B
0,4,134217728,reduce_scatter,3.2469,10334.44,9.7406,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,16777216,1,1,16777216,16777216,33554432,100663296,10289.86,10386.60,30,10,1d_33554432B
0,4,268435456,reduce_scatter,3.3489,20039.24,10.0466,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,33554432,1,1,33554432,33554432,67108864,201326592,19989.38,20114.80,30,10,1d_67108864B
0,4,536870912,reduce_scatter,3.4170,39279.49,10.2510,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,67108864,1,1,67108864,67108864,134217728,402653184,39149.52,39376.36,30,10,1d_134217728B
0,4,8388608,reduce_scatter,1.5070,1391.61,4.5210,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,1024x1024,2,1024,1024,1048576,2097152,6291456,1383.03,1403.56,30,10,tf_1024x1024
0,4,8388608,reduce_scatter,1.5108,1388.07,4.5325,torch,e04u37,2026-06-01T20:22:46Z,bf16,-1,1024x1024,2,1024,1024,1048576,2097152,6291456,1380.45,1399.68,30,10,tf_1024x1024
0,4,16777216,reduce_scatter,2.1391,1960.81,6.4172,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,1024x2048,2,1024,2048,2097152,4194304,12582912,1948.97,1977.82,30,10,tf_1024x2048
0,4,16777216,reduce_scatter,2.1438,1956.49,6.4314,torch,e04u37,2026-06-01T20:22:46Z,bf16,-1,1024x2048,2,1024,2048,2097152,4194304,12582912,1944.71,1967.11,30,10,tf_1024x2048
0,4,33554432,reduce_scatter,2.6746,3136.44,8.0237,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,1024x4096,2,1024,4096,4194304,8388608,25165824,3123.43,3154.74,30,10,tf_1024x4096
0,4,33554432,reduce_scatter,2.6738,3137.32,8.0214,torch,e04u37,2026-06-01T20:22:46Z,bf16,-1,1024x4096,2,1024,4096,4194304,8388608,25165824,3125.56,3152.91,30,10,tf_1024x4096
0,4,67108864,reduce_scatter,3.0173,5560.40,9.0518,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,1024x8192,2,1024,8192,8388608,16777216,50331648,5551.14,5589.91,30,10,tf_1024x8192
0,4,67108864,reduce_scatter,3.0100,5573.79,9.0301,torch,e04u37,2026-06-01T20:22:46Z,bf16,-1,1024x8192,2,1024,8192,8388608,16777216,50331648,5553.89,5591.23,30,10,tf_1024x8192
0,4,100663296,reduce_scatter,3.1717,7934.43,9.5152,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,1024x12288,2,1024,12288,12582912,25165824,75497472,7905.66,7965.75,30,10,tf_1024x12288
0,4,100663296,reduce_scatter,3.1729,7931.57,9.5186,torch,e04u37,2026-06-01T20:22:46Z,bf16,-1,1024x12288,2,1024,12288,12582912,25165824,75497472,7897.98,7952.28,30,10,tf_1024x12288
0,4,134217728,reduce_scatter,3.2454,10339.04,9.7362,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,1024x16384,2,1024,16384,16777216,33554432,100663296,10312.50,10383.63,30,10,tf_1024x16384
0,4,134217728,reduce_scatter,3.2442,10342.99,9.7325,torch,e04u37,2026-06-01T20:22:46Z,bf16,-1,1024x16384,2,1024,16384,16777216,33554432,100663296,10313.27,10383.93,30,10,tf_1024x16384
0,4,33554432,reduce_scatter,2.6774,3133.07,8.0323,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,4096x1024,2,4096,1024,4194304,8388608,25165824,3119.88,3149.06,30,10,tf_4096x1024
0,4,33554432,reduce_scatter,2.6732,3138.00,8.0197,torch,e04u37,2026-06-01T20:22:46Z,bf16,-1,4096x1024,2,4096,1024,4194304,8388608,25165824,3125.00,3152.65,30,10,tf_4096x1024
0,4,67108864,reduce_scatter,3.0108,5572.33,9.0324,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,4096x2048,2,4096,2048,8388608,16777216,50331648,5555.43,5587.69,30,10,tf_4096x2048
0,4,67108864,reduce_scatter,3.0091,5575.56,9.0272,torch,e04u37,2026-06-01T20:22:46Z,bf16,-1,4096x2048,2,4096,2048,8388608,16777216,50331648,5557.65,5593.45,30,10,tf_4096x2048
0,4,134217728,reduce_scatter,3.2389,10359.79,9.7167,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,4096x4096,2,4096,4096,16777216,33554432,100663296,10312.19,10392.74,30,10,tf_4096x4096
0,4,134217728,reduce_scatter,3.2435,10345.24,9.7304,torch,e04u37,2026-06-01T20:22:46Z,bf16,-1,4096x4096,2,4096,4096,16777216,33554432,100663296,10300.88,10379.06,30,10,tf_4096x4096
0,4,268435456,reduce_scatter,3.3460,20056.20,10.0381,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,4096x8192,2,4096,8192,33554432,67108864,201326592,19996.12,20131.44,30,10,tf_4096x8192
0,4,268435456,reduce_scatter,3.3468,20051.91,10.0403,torch,e04u37,2026-06-01T20:22:46Z,bf16,-1,4096x8192,2,4096,8192,33554432,67108864,201326592,19999.76,20125.72,30,10,tf_4096x8192
0,4,402653184,reduce_scatter,3.4084,29533.59,10.2253,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,4096x12288,2,4096,12288,50331648,100663296,301989888,29460.60,29663.86,30,10,tf_4096x12288
0,4,402653184,reduce_scatter,3.4074,29542.80,10.2221,torch,e04u37,2026-06-01T20:22:46Z,bf16,-1,4096x12288,2,4096,12288,50331648,100663296,301989888,29444.63,29710.67,30,10,tf_4096x12288
0,4,536870912,reduce_scatter,3.4164,39286.17,10.2492,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,4096x16384,2,4096,16384,67108864,134217728,402653184,39180.88,39457.05,30,10,tf_4096x16384
0,4,536870912,reduce_scatter,3.4168,39282.27,10.2503,torch,e04u37,2026-06-01T20:22:46Z,bf16,-1,4096x16384,2,4096,16384,67108864,134217728,402653184,39181.03,39378.34,30,10,tf_4096x16384
0,4,134217728,reduce_scatter,3.2457,10338.25,9.7370,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,16384x1024,2,16384,1024,16777216,33554432,100663296,10303.20,10380.39,30,10,tf_16384x1024
0,4,134217728,reduce_scatter,3.2466,10335.31,9.7397,torch,e04u37,2026-06-01T20:22:46Z,bf16,-1,16384x1024,2,16384,1024,16777216,33554432,100663296,10302.67,10368.81,30,10,tf_16384x1024
0,4,268435456,reduce_scatter,3.3456,20059.02,10.0367,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,16384x2048,2,16384,2048,33554432,67108864,201326592,20026.43,20134.41,30,10,tf_16384x2048
0,4,268435456,reduce_scatter,3.3437,20070.47,10.0310,torch,e04u37,2026-06-01T20:22:46Z,bf16,-1,16384x2048,2,16384,2048,33554432,67108864,201326592,20017.22,20138.24,30,10,tf_16384x2048
0,4,536870912,reduce_scatter,3.4149,39303.99,10.2446,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,16384x4096,2,16384,4096,67108864,134217728,402653184,39196.54,39408.44,30,10,tf_16384x4096
0,4,536870912,reduce_scatter,3.4211,39232.62,10.2632,torch,e04u37,2026-06-01T20:22:46Z,bf16,-1,16384x4096,2,16384,4096,67108864,134217728,402653184,39152.80,39377.11,30,10,tf_16384x4096
0,4,16777216,reduce_scatter,2.1404,1959.55,6.4213,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,1x2097152,2,1,2097152,2097152,4194304,12582912,1945.19,1970.60,30,10,ar_1x2097152
0,4,16777216,reduce_scatter,2.1428,1957.40,6.4284,torch,e04u37,2026-06-01T20:22:46Z,bf16,-1,1x2097152,2,1,2097152,2097152,4194304,12582912,1941.54,1972.79,30,10,ar_1x2097152
0,4,16777216,reduce_scatter,2.1424,1957.78,6.4271,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,8x262144,2,8,262144,2097152,4194304,12582912,1945.13,1970.31,30,10,ar_8x262144
0,4,16777216,reduce_scatter,2.1465,1954.03,6.4395,torch,e04u37,2026-06-01T20:22:46Z,bf16,-1,8x262144,2,8,262144,2097152,4194304,12582912,1945.48,1962.46,30,10,ar_8x262144
0,4,16777216,reduce_scatter,2.1416,1958.45,6.4249,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,64x32768,2,64,32768,2097152,4194304,12582912,1947.41,1968.97,30,10,ar_64x32768
0,4,16777216,reduce_scatter,2.1433,1956.94,6.4299,torch,e04u37,2026-06-01T20:22:46Z,bf16,-1,64x32768,2,64,32768,2097152,4194304,12582912,1945.00,1965.59,30,10,ar_64x32768
0,4,16777216,reduce_scatter,2.1441,1956.22,6.4323,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,512x4096,2,512,4096,2097152,4194304,12582912,1947.85,1970.18,30,10,ar_512x4096
0,4,16777216,reduce_scatter,2.1437,1956.58,6.4311,torch,e04u37,2026-06-01T20:22:46Z,bf16,-1,512x4096,2,512,4096,2097152,4194304,12582912,1948.84,1970.72,30,10,ar_512x4096
0,4,16777216,reduce_scatter,2.1442,1956.13,6.4326,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,4096x512,2,4096,512,2097152,4194304,12582912,1944.61,1968.10,30,10,ar_4096x512
0,4,16777216,reduce_scatter,2.1417,1958.44,6.4250,torch,e04u37,2026-06-01T20:22:46Z,bf16,-1,4096x512,2,4096,512,2097152,4194304,12582912,1949.03,1970.00,30,10,ar_4096x512
0,4,16777216,reduce_scatter,2.1421,1958.01,6.4264,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,32768x64,2,32768,64,2097152,4194304,12582912,1943.07,1970.16,30,10,ar_32768x64
0,4,16777216,reduce_scatter,2.1446,1955.79,6.4337,torch,e04u37,2026-06-01T20:22:46Z,bf16,-1,32768x64,2,32768,64,2097152,4194304,12582912,1948.57,1968.61,30,10,ar_32768x64
0,4,16777216,reduce_scatter,2.1434,1956.88,6.4301,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,262144x8,2,262144,8,2097152,4194304,12582912,1945.19,1969.41,30,10,ar_262144x8
0,4,16777216,reduce_scatter,2.1432,1957.01,6.4297,torch,e04u37,2026-06-01T20:22:46Z,bf16,-1,262144x8,2,262144,8,2097152,4194304,12582912,1945.77,1973.18,30,10,ar_262144x8
0,4,16777216,reduce_scatter,2.1431,1957.08,6.4294,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,2097152x1,2,2097152,1,2097152,4194304,12582912,1944.32,1968.77,30,10,ar_2097152x1
0,4,16777216,reduce_scatter,2.1438,1956.48,6.4314,torch,e04u37,2026-06-01T20:22:46Z,bf16,-1,2097152x1,2,2097152,1,2097152,4194304,12582912,1946.84,1979.88,30,10,ar_2097152x1
0,4,1048576,reduce_scatter,0.2927,895.71,0.8780,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,8192x16,2,8192,16,131072,262144,786432,884.94,905.47,30,10,subcl_8192x16
0,4,1048576,reduce_scatter,0.2946,889.93,0.8837,torch,e04u37,2026-06-01T20:22:46Z,bf16,-1,8192x16,2,8192,16,131072,262144,786432,876.41,901.46,30,10,subcl_8192x16
0,4,1048576,reduce_scatter,0.2944,890.30,0.8833,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,16384x8,2,16384,8,131072,262144,786432,875.23,899.81,30,10,subcl_16384x8
0,4,1048576,reduce_scatter,0.2942,890.96,0.8827,torch,e04u37,2026-06-01T20:22:46Z,bf16,-1,16384x8,2,16384,8,131072,262144,786432,883.77,905.44,30,10,subcl_16384x8
0,4,1048576,reduce_scatter,0.2940,891.55,0.8821,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,32768x4,2,32768,4,131072,262144,786432,884.38,904.16,30,10,subcl_32768x4
0,4,1048576,reduce_scatter,0.2925,896.35,0.8774,torch,e04u37,2026-06-01T20:22:46Z,bf16,-1,32768x4,2,32768,4,131072,262144,786432,885.09,904.31,30,10,subcl_32768x4
0,4,1048576,reduce_scatter,0.2932,893.93,0.8797,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,65536x2,2,65536,2,131072,262144,786432,879.83,901.44,30,10,subcl_65536x2
0,4,1048576,reduce_scatter,0.2941,891.30,0.8823,torch,e04u37,2026-06-01T20:22:46Z,bf16,-1,65536x2,2,65536,2,131072,262144,786432,881.31,902.19,30,10,subcl_65536x2
0,4,1024,all_to_all,0.0029,353.96,0.0022,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,512,1,1,512,512,1024,768,343.99,365.97,30,10,1d_1024B
0,4,2048,all_to_all,0.0060,342.60,0.0045,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,1024,1,1,1024,1024,2048,1536,335.21,350.05,30,10,1d_2048B
0,4,4096,all_to_all,0.0118,348.10,0.0088,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,2048,1,1,2048,2048,4096,3072,343.83,356.24,30,10,1d_4096B
0,4,8192,all_to_all,0.0229,357.27,0.0172,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,4096,1,1,4096,4096,8192,6144,348.07,361.97,30,10,1d_8192B
0,4,16384,all_to_all,0.0444,368.70,0.0333,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,8192,1,1,8192,8192,16384,12288,364.33,377.76,30,10,1d_16384B
0,4,32768,all_to_all,0.0870,376.55,0.0653,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,16384,1,1,16384,16384,32768,24576,368.47,384.79,30,10,1d_32768B
0,4,65536,all_to_all,0.1753,373.77,0.1315,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,32768,1,1,32768,32768,65536,49152,366.54,384.87,30,10,1d_65536B
0,4,131072,all_to_all,0.3422,383.00,0.2567,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,65536,1,1,65536,65536,131072,98304,374.61,396.14,30,10,1d_131072B
0,4,262144,all_to_all,0.6352,412.69,0.4764,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,131072,1,1,131072,131072,262144,196608,404.56,429.77,30,10,1d_262144B
0,4,524288,all_to_all,1.0184,514.84,0.7638,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,262144,1,1,262144,262144,524288,393216,495.42,532.92,30,10,1d_524288B
0,4,1048576,all_to_all,1.9711,531.97,1.4783,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,524288,1,1,524288,524288,1048576,786432,500.69,561.60,30,10,1d_1048576B
0,4,2097152,all_to_all,3.8145,549.79,2.8609,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,1048576,1,1,1048576,1048576,2097152,1572864,516.46,572.36,30,10,1d_2097152B
0,4,4194304,all_to_all,6.1453,682.52,4.6090,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,2097152,1,1,2097152,2097152,4194304,3145728,609.72,694.59,30,10,1d_4194304B
0,4,8388608,all_to_all,9.1641,915.38,6.8731,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,4194304,1,1,4194304,4194304,8388608,6291456,820.97,951.00,30,10,1d_8388608B
0,4,16777216,all_to_all,12.9594,1294.60,9.7196,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,8388608,1,1,8388608,8388608,16777216,12582912,1208.37,1418.79,30,10,1d_16777216B
0,4,33554432,all_to_all,17.5113,1916.16,13.1335,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,16777216,1,1,16777216,16777216,33554432,25165824,1905.06,1959.15,30,10,1d_33554432B
0,4,67108864,all_to_all,20.6623,3247.89,15.4967,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,33554432,1,1,33554432,33554432,67108864,50331648,3224.98,3357.31,30,10,1d_67108864B
0,4,134217728,all_to_all,22.6851,5916.56,17.0138,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,67108864,1,1,67108864,67108864,134217728,100663296,5878.29,6066.77,30,10,1d_134217728B
0,4,2097152,all_to_all,3.7913,553.14,2.8435,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,1024x1024,2,1024,1024,1048576,2097152,1572864,514.73,572.81,30,10,tf_1024x1024
0,4,2097152,all_to_all,3.7600,557.76,2.8200,torch,e04u37,2026-06-01T20:22:46Z,bf16,-1,1024x1024,2,1024,1024,1048576,2097152,1572864,517.09,574.00,30,10,tf_1024x1024
0,4,4194304,all_to_all,6.0495,693.33,4.5371,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,1024x2048,2,1024,2048,2097152,4194304,3145728,632.27,710.10,30,10,tf_1024x2048
0,4,4194304,all_to_all,6.0790,689.97,4.5593,torch,e04u37,2026-06-01T20:22:46Z,bf16,-1,1024x2048,2,1024,2048,2097152,4194304,3145728,621.41,718.59,30,10,tf_1024x2048
0,4,8388608,all_to_all,9.0220,929.79,6.7665,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,1024x4096,2,1024,4096,4194304,8388608,6291456,820.88,965.49,30,10,tf_1024x4096
0,4,8388608,all_to_all,9.1534,916.45,6.8650,torch,e04u37,2026-06-01T20:22:46Z,bf16,-1,1024x4096,2,1024,4096,4194304,8388608,6291456,810.66,970.30,30,10,tf_1024x4096
0,4,16777216,all_to_all,12.8113,1309.56,9.6085,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,1024x8192,2,1024,8192,8388608,16777216,12582912,1222.60,1415.64,30,10,tf_1024x8192
0,4,16777216,all_to_all,12.4071,1352.23,9.3053,torch,e04u37,2026-06-01T20:22:46Z,bf16,-1,1024x8192,2,1024,8192,8388608,16777216,12582912,1221.79,1463.21,30,10,tf_1024x8192
0,4,25165824,all_to_all,15.8510,1587.65,11.8882,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,1024x12288,2,1024,12288,12582912,25165824,18874368,1574.24,1606.28,30,10,tf_1024x12288
0,4,25165824,all_to_all,15.8953,1583.22,11.9215,torch,e04u37,2026-06-01T20:22:46Z,bf16,-1,1024x12288,2,1024,12288,12582912,25165824,18874368,1573.79,1623.31,30,10,tf_1024x12288
0,4,33554432,all_to_all,17.5231,1914.87,13.1423,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,1024x16384,2,1024,16384,16777216,33554432,25165824,1896.34,1983.96,30,10,tf_1024x16384
0,4,33554432,all_to_all,17.4313,1924.95,13.0735,torch,e04u37,2026-06-01T20:22:46Z,bf16,-1,1024x16384,2,1024,16384,16777216,33554432,25165824,1888.08,2018.23,30,10,tf_1024x16384
0,4,8388608,all_to_all,9.4087,891.58,7.0565,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,4096x1024,2,4096,1024,4194304,8388608,6291456,801.37,936.32,30,10,tf_4096x1024
0,4,8388608,all_to_all,8.9733,934.84,6.7300,torch,e04u37,2026-06-01T20:22:46Z,bf16,-1,4096x1024,2,4096,1024,4194304,8388608,6291456,811.87,960.27,30,10,tf_4096x1024
